timestamp,api_request_url,dataset_url,metadata_url,source_url,exception
2023-08-15 16:52:48,https://opengov.cityofdubuque.org/api/views?limit=800&page=1,,,,KeyError(0)
2023-08-15 16:52:52,https://opengov.cityofdubuque.org/api/views?limit=800&page=1,,,,KeyError(0)
2023-08-15 16:52:57,https://opengov.cityofdubuque.org/api/views?limit=800&page=1,,,,KeyError(0)
