timestamp,dataset_url,metadata_url,source_url,dataset_id,metadata_id,dataset_added,metadata_added,mapping_added,message
2023-08-10 01:54:58,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/primes-exceptionnelles-du-secteur-prive-par-trimestre-france-x-secteur-na38/exports/csv,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/primes-exceptionnelles-du-secteur-prive-par-trimestre-france-x-secteur-na38,https://acoss.opendatasoft.com/explore/dataset/primes-exceptionnelles-du-secteur-prive-par-trimestre-france-x-secteur-na38,64d426ea82d36f00137fdd2e,64d426eb81165e001229ca09,False,False,False,Success! Data and mapping complete!
2023-08-10 01:54:59,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/effectifs-par-region/exports/csv,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/effectifs-par-region,https://acoss.opendatasoft.com/explore/dataset/effectifs-par-region,64d426eba16dae001368d02b,64d426ec82d36f00137fdd31,False,False,False,Success! Data and mapping complete!
2023-08-10 01:55:01,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/mesures-exceptionnelles-covid-19-reports-france-entiere-x-secteur-na88/exports/csv,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/mesures-exceptionnelles-covid-19-reports-france-entiere-x-secteur-na88,https://acoss.opendatasoft.com/explore/dataset/mesures-exceptionnelles-covid-19-reports-france-entiere-x-secteur-na88,64d426ec82d36f00137fdd34,64d426eda16dae001368d02e,False,False,False,Success! Data and mapping complete!
2023-08-10 01:55:02,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/effectifs-salaries-et-masse-salariale-du-secteur-prive-par-departement-x-grand-s/exports/csv,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/effectifs-salaries-et-masse-salariale-du-secteur-prive-par-departement-x-grand-s,https://acoss.opendatasoft.com/explore/dataset/effectifs-salaries-et-masse-salariale-du-secteur-prive-par-departement-x-grand-s,64d426eda16dae001368d031,64d426eda16dae001368d034,False,False,False,Success! Data and mapping complete!
2023-08-10 01:55:03,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/particuliers-employeurs-en-2020/exports/csv,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/particuliers-employeurs-en-2020,https://acoss.opendatasoft.com/explore/dataset/particuliers-employeurs-en-2020,64d426eea16dae001368d037,64d426ee82d36f00137fdd37,False,False,False,Success! Data and mapping complete!
2023-08-10 01:55:05,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/nombre-etab-effectifs-salaries-et-masse-salariale-secteur-prive-dep-x-na17i/exports/csv,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/nombre-etab-effectifs-salaries-et-masse-salariale-secteur-prive-dep-x-na17i,https://acoss.opendatasoft.com/explore/dataset/nombre-etab-effectifs-salaries-et-masse-salariale-secteur-prive-dep-x-na17i,64d426efa16dae001368d03a,64d426ef82d36f00137fdd3a,False,False,False,Success! Data and mapping complete!
2023-08-10 01:55:09,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/exos-secteur-prive-france-entiere-par-mesures/exports/csv,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/exos-secteur-prive-france-entiere-par-mesures,https://acoss.opendatasoft.com/explore/dataset/exos-secteur-prive-france-entiere-par-mesures,64d426f081165e001229ca0c,64d426f081165e001229ca0f,False,False,False,Success! Data and mapping complete!
2023-08-10 01:55:10,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/marques-deposees-acoss-urssaf/exports/csv,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/marques-deposees-acoss-urssaf,https://acoss.opendatasoft.com/explore/dataset/marques-deposees-acoss-urssaf,64d426f1a16dae001368d03d,64d426f181165e001229ca12,False,False,False,Success! Data and mapping complete!
2023-08-10 01:55:11,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/primes-exceptionnelles-du-secteur-prive-par-an-france-entiere/exports/csv,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/primes-exceptionnelles-du-secteur-prive-par-an-france-entiere,https://acoss.opendatasoft.com/explore/dataset/primes-exceptionnelles-du-secteur-prive-par-an-france-entiere,64d426f2a16dae001368d040,64d426f282d36f00137fdd3d,False,False,False,Success! Data and mapping complete!
2023-08-10 01:55:13,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/mentions-reutilisations-donnees-urssaf/exports/csv,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/mentions-reutilisations-donnees-urssaf,https://acoss.opendatasoft.com/explore/dataset/mentions-reutilisations-donnees-urssaf,64d426f381165e001229ca15,64d426f381165e001229ca18,False,False,False,Success! Data and mapping complete!
2023-08-10 01:55:15,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/salaries-des-particuliers-employeurs-en-2018/exports/csv,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/salaries-des-particuliers-employeurs-en-2018,https://acoss.opendatasoft.com/explore/dataset/salaries-des-particuliers-employeurs-en-2018,64d426f482d36f00137fdd40,64d426f481165e001229ca1b,False,False,False,Success! Data and mapping complete!
2023-08-10 01:55:16,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/prime-partage-valeur-par-trimestre-champ-large-france-entiere/exports/csv,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/prime-partage-valeur-par-trimestre-champ-large-france-entiere,https://acoss.opendatasoft.com/explore/dataset/prime-partage-valeur-par-trimestre-champ-large-france-entiere,64d426fe81165e001229ca1e,64d426fea16dae001368d043,False,False,False,Success! Data and mapping complete!
2023-08-10 01:55:21,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/prime-partage-valeur-du-secteur-prive-par-trimestre-france-entiere/exports/csv,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/prime-partage-valeur-du-secteur-prive-par-trimestre-france-entiere,https://acoss.opendatasoft.com/explore/dataset/prime-partage-valeur-du-secteur-prive-par-trimestre-france-entiere,64d426ff82d36f00137fdd43,64d426ffa16dae001368d046,False,False,False,Success! Data and mapping complete!
2023-08-10 01:55:23,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/prime-partage-valeur-du-secteur-prive-par-an-france-entiere-x-secteur-na38/exports/csv,https://acoss.opendatasoft.com/api/explore/v2.1/catalog/datasets/prime-partage-valeur-du-secteur-prive-par-an-france-entiere-x-secteur-na38,https://acoss.opendatasoft.com/explore/dataset/prime-partage-valeur-du-secteur-prive-par-an-france-entiere-x-secteur-na38,64d4270082d36f00137fdd46,64d4270082d36f00137fdd49,False,False,False,Success! Data and mapping complete!
