timestamp,dataset_url,metadata_url,source_url,dataset_added,metadata_added,mapping_added,message
2023-08-14 09:00:18,http://dados.recife.pe.gov.br/dataset/99eea78a-1bd9-4b87-95b8-7e7bae8f64d4/resource/9afa68cf-7fd9-4735-b157-e23da873fef7/download/156_diario.csv,http://dados.recife.pe.gov.br/api/3/action/package_show?id=99eea78a-1bd9-4b87-95b8-7e7bae8f64d4,http://dados.recife.pe.gov.br/dataset/99eea78a-1bd9-4b87-95b8-7e7bae8f64d4,False,False,False,Failed: Initially getting the dataset via the Archiver API failed.
2023-08-14 09:00:19,http://dados.recife.pe.gov.br/dataset/99eea78a-1bd9-4b87-95b8-7e7bae8f64d4/resource/079fd017-dfa3-4e69-9198-72fcb4b2f01c/download/sedec_chamados_tempo_real.csv,http://dados.recife.pe.gov.br/api/3/action/package_show?id=99eea78a-1bd9-4b87-95b8-7e7bae8f64d4,http://dados.recife.pe.gov.br/dataset/99eea78a-1bd9-4b87-95b8-7e7bae8f64d4,False,False,False,Failed: Initially getting the dataset via the Archiver API failed.
2023-08-14 09:00:22,http://dados.recife.pe.gov.br/dataset/99eea78a-1bd9-4b87-95b8-7e7bae8f64d4/resource/7723d193-c6d5-4859-933b-e8386e008b7e/download/sedec_solicitacoes_tempo_real.csv,http://dados.recife.pe.gov.br/api/3/action/package_show?id=99eea78a-1bd9-4b87-95b8-7e7bae8f64d4,http://dados.recife.pe.gov.br/dataset/99eea78a-1bd9-4b87-95b8-7e7bae8f64d4,False,False,False,Failed: Initially getting the dataset via the Archiver API failed.
2023-08-14 09:24:23,http://opendata.lisra.jp/storage/f/2014-03-04T01%3A24%3A39.025Z/.zip,http://opendata.lisra.jp/api/3/action/package_show?id=266f7104-782e-4117-9ac1-d44d99e0ac6c,http://opendata.lisra.jp/dataset/266f7104-782e-4117-9ac1-d44d99e0ac6c,False,False,False,Failed: Initially getting thedataset via the Archiver API failed.
2023-08-14 09:45:00,http://,https://datasets.wri.org/api/3/action/package_show?id=c06b8516-ac00-4f92-a635-d6217f704685,https://datasets.wri.org/dataset/c06b8516-ac00-4f92-a635-d6217f704685,False,False,False,Failed: Initially getting thedataset via the Archiver API failed.
